"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
78,0.000282491812000877,0.00418834647806227,0.1,0.000418834647806227,0.055042896714069,0.0550144322806093,1.48844682875154,0.000280742414033988,"seleccion_optima_local",0.100760681269717,0.819927780378884,0.337325453840149,0.819927780378884,0.337325453840149,0.100760681269717
79,0.000280742414033988,0.00416530168613674,0.1,0.000416530168613674,0.0549981295619998,0.0549715226683914,1.48841705053165,0.000279012210029643,"seleccion_optima_local",0.100688119571298,0.820167143167713,0.337661404308893,0.820167143167713,0.337661404308893,0.100688119571298
80,0.000279012210029643,0.00414240227914186,0.1,0.000414240227914186,0.0549537271055078,0.0549288314713506,1.4883872695471,0.000277300974068902,"seleccion_optima_local",0.100616017124977,0.820405315250192,0.337995429274618,0.820405315250192,0.337995429274618,0.100616017124977
81,0.000277300974068902,0.00411964710297822,0.1,0.000411964710297822,0.0549096760522454,0.0548863579197951,1.48835749389209,0.000275608483169513,"seleccion_optima_local",0.100544369376255,0.820642299274745,0.338327543921438,0.820642299274745,0.338327543921438,0.100544369376255
82,0.000275608483169513,0.00409703501954874,0.1,0.000409703501954874,0.0548659647141752,0.0548441017213079,1.48832773156456,0.000273934517239551,"seleccion_optima_local",0.100473171869912,0.820878098111585,0.338657763160983,0.820878098111585,0.338657763160983,0.100473171869912
83,0.000273934517239551,0.00407456490606875,0.1,0.000407456490606875,0.0548225821324376,0.0548020622870727,1.48829798981877,0.000272278859032317,"seleccion_optima_local",0.100402420247125,0.821112714837685,0.338986101643683,0.821112714837685,0.338986101643683,0.100402420247125
84,0.000272278859032317,0.00405223565443519,0.1,0.000405223565443519,0.0547795182585672,0.0547602390146248,1.48826827546882,0.000270641294102359,"seleccion_optima_local",0.100332110242526,0.821346152722629,0.33931257376939,0.821346152722629,0.33931257376939,0.100332110242526
85,0.000270641294102359,0.00403004617064884,0.1,0.000403004617064884,0.0547367637560851,0.0547186311669819,1.48823859495998,0.000269021610762626,"seleccion_optima_local",0.100262237681228,0.821578415215308,0.339637193697403,0.821578415215308,0.339637193697403,0.100262237681228
86,0.000269021610762626,0.00400799537428468,0.1,0.000400799537428468,0.0546943101956066,0.0546772381536492,1.48820895431969,0.00026741960004262,"seleccion_optima_local",0.100192798475857,0.821809505931393,0.339959975355916,0.821809505931393,0.339959975355916,0.100192798475857
87,0.00026741960004262,0.00398608219800528,0.1,0.000398608219800528,0.0546521498225153,0.0546360593631488,1.48817935938892,0.000265835055647551,"seleccion_optima_local",0.100123788623607,0.822039428641548,0.340280932450946,0.822039428641548,0.340280932450946,0.100123788623607
88,0.000265835055647551,0.00396430558711349,0.1,0.000396430558711349,0.0546102754103181,0.054595094084758,1.48814981525758,0.000264267773918407,"seleccion_optima_local",0.100055204203337,0.822268187260334,0.340600078474765,0.822268187260334,0.340600078474765,0.100055204203337
89,0.000264267773918407,0.00394266449913998,0.1,0.000394266449913998,0.0545686801008805,0.0545543414015748,1.48812032696039,0.000262717553792892,"seleccion_optima_local",0.0999870413727263,0.822495785835769,0.340917426713871,0.822495785835769,0.340917426713871,0.0999870413727263
90,0.000262717553792892,0.00392115790346274,0.1,0.000392115790346274,0.054527357927743,0.054513800771285,1.48809089929553,0.00026118419676723,"seleccion_optima_local",0.0999192963654894,0.822722228539492,0.341232990256526,0.822722228539492,0.341232990256526,0.0999192963654894
91,0.00026118419676723,0.00389978478095525,0.1,0.000389978478095525,0.0544863030511025,0.0544734713028613,1.48806153652459,0.000259667506858746,"seleccion_optima_local",0.0998519654886758,0.822947519657515,0.341546781999895,0.822947519657515,0.341546781999895,0.0998519654886758
92,0.000259667506858746,0.00387854412366058,0.1,0.000387854412366058,0.0544455101851233,0.0544333522334562,1.48803224272155,0.000258167290569221,"seleccion_optima_local",0.0997850451200439,0.82317166358151,0.341858814656801,0.82317166358151,0.341858814656801,0.0997850451200439
93,0.000258167290569221,0.00385743493448894,0.1,0.000385743493448894,0.0544049742865028,0.0543934426502077,1.48800302177567,0.000256683356848977,"seleccion_optima_local",0.0997185317055225,0.823394664800614,0.342169100762127,0.823394664800614,0.342169100762127,0.0997185317055225
94,0.000256683356848977,0.00383645622693637,0.1,0.000383645622693637,0.0543646908154742,0.0543537417892508,1.48797387715139,0.000255215517061666,"seleccion_optima_local",0.0996524217567602,0.82361652789371,0.342477652678884,0.82361652789371,0.342477652678884,0.0996524217567602
95,0.000255215517061666,0.00381560702482279,0.1,0.000381560702482279,0.0543246555252963,0.0543142488573681,1.48794481238095,0.00025376358494974,"seleccion_optima_local",0.0995867118487637,0.823837257522163,0.342784482603967,0.823837257522163,0.342784482603967,0.0995867118487637
96,0.00025376358494974,0.00379488636204735,0.1,0.000379488636204735,0.0542848641110011,0.0542749627080836,1.48791583021267,0.00025232737660055,"seleccion_optima_local",0.0995213986176259,0.824056858422987,0.343089602573609,0.824056858422987,0.343089602573609,0.0995213986176259
97,0.00025232737660055,0.00377429328235946,0.1,0.000377429328235946,0.054245313055046,0.054235882716427,1.4878869338971,0.000250906710413099,"seleccion_optima_local",0.099456478758344,0.82427533540241,0.34339302446857,0.82427533540241,0.34339302446857,0.099456478758344
98,0.000250906710413099,0.00375382683914433,0.1,0.000375382683914433,0.0542059988207948,0.0541970079931837,1.48785812601365,0.000249501407065387,"seleccion_optima_local",0.0993919490227247,0.824492693329822,0.343694760019051,0.824492693329822,0.343694760019051,0.0993919490227247
99,0.000249501407065387,0.00373348609522142,0.1,0.000373348609522142,0.0541669179019374,0.0541583374578496,1.48782940908734,0.000248111289482336,"seleccion_optima_local",0.0993278062173776,0.824708937132081,0.343994820809376,0.824708937132081,0.343994820809376,0.0993278062173776
100,0.000248111289482336,0.00371327012265456,0.1,0.000371327012265457,0.0541280672571092,0.0541198702934181,1.48780078545199,0.000246736182804285,"seleccion_optima_local",0.0992640472017925,0.824924071788147,0.344293218282426,0.824924071788147,0.344293218282426,0.0992640472017925
