"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
24,0.000445166627532323,0.00618207841259879,0.0883592135736267,0.000546243586787723,0.131743889013605,0.0582261227300977,1.48888461037414,NA,"ajuste_por_curvatura",0.105817915236596,0.802912330970099,0.310894037287729,0.802912330970099,0.310894037287729,0.105817915236596
25,0.000441809359189827,0.00611239569823711,0.0896034998560271,0.00054769204706697,0.116027835527382,0.0581632676308618,1.48895081193608,NA,"ajuste_por_curvatura",0.105818376899618,0.803145995628238,0.311387780814786,0.803145995628238,0.311387780814786,0.105818376899618
26,0.000438479048213625,0.00605067353399095,0.0906190871242666,0.00054830651213722,0.103520275622168,0.0581018159662685,1.48901217315283,NA,"ajuste_por_curvatura",0.105805338349041,0.803385926917971,0.311879949028739,0.803385926917971,0.311879949028739,0.105805338349041
27,0.000435176982984425,0.00599535684620927,0.0914361726755014,0.00054819248384124,0.0936590746737716,0.0580416970309713,1.48906870366403,NA,"ajuste_por_curvatura",0.10578026176759,0.803631259870127,0.312369666231726,0.803631259870127,0.312369666231726,0.10578026176759
28,0.000431904443736428,0.00594514657045723,0.0920862674405074,0.000547466357060139,0.0859382487688006,0.0579828233825008,1.48912047764563,NA,"ajuste_por_curvatura",0.105744584938961,0.803881198605429,0.31285625927713,0.803881198605429,0.31285625927713,0.105744584938961
29,0.000428662552067276,0.00589898180993315,0.0925993063042658,0.000546241623501291,0.0799216969446487,0.0579250971250352,1.48916761959084,NA,"ajuste_por_curvatura",0.10569967532418,0.804135030382866,0.313339241644692,0.804135030382866,0.313339241644692,0.10569967532418
30,0.000425452203627576,0.00585601188106153,0.0930019985619223,0.000544620808541085,0.0752457102673799,0.0578684155439889,1.4892102898516,NA,"ajuste_por_curvatura",0.105646799941245,0.804392129305455,0.313818286787792,0.804392129305455,0.313818286787792,0.105646799941245
31,0.00042227405459903,0.00581556439901188,0.0933171437833663,0.000542691859204018,0.0716144530971475,0.0578126771575478,1.48924867300849,NA,"ajuste_por_curvatura",0.105587109121103,0.804651953050881,0.314293197781979,0.804651953050881,0.314293197781979,0.105587109121103
32,0.000419128538469268,0.00577711370173734,0.0935635896265704,0.00054052749561539,0.0687918280937968,0.0577577839180819,1.48928296766315,NA,"ajuste_por_curvatura",0.105521631009913,0.804914035599988,0.314763877937132,0.804914035599988,0.314763877937132,0.105521631009913
33,0.000416015896767313,0.00574025212538329,0.0937565538683418,0.000538186257611362,0.0665921034216507,0.0577036444018701,1.48931337853111,NA,"ajuste_por_curvatura",0.105451273574927,0.805177978188705,0.315230304903248,0.805177978188705,0.315230304903248,0.105451273574927
34,0.000412936213682362,0.00570466527225429,0.0939081117473677,0.000535714343868184,0.0648707352248836,0.0576501747127488,1.4893401109683,NA,"ajuste_por_curvatura",0.105376831334222,0.805443439946887,0.31569250924726,0.805443439946887,0.31569250924726,0.105376831334222
35,0.000409889449055669,0.00567011151177632,0.0940277230295332,0.000533147674775872,0.0635161288399056,0.0575972992679788,1.48936336666395,NA,"ajuste_por_curvatura",0.10529899468665,0.805710129072872,0.316150557524849,0.805710129072872,0.316150557524849,0.10529899468665
36,0.00040687546722212,0.0056364054448934,0.0941227295026536,0.000530513865056985,0.0624426270721435,0.0575449518565184,1.48938334232569,NA,"ajuste_por_curvatura",0.105218360352019,0.805977794958087,0.316604539375906,0.805977794958087,0.316604539375906,0.105218360352019
37,0.000403894060931752,0.00560340482534917,0.0941987912562672,0.000527833961467427,0.0615847471752654,0.0574930733944037,1.48940022617645,NA,"ajuste_por_curvatura",0.105135441950543,0.806246221400641,0.317054557980691,0.806246221400641,0.317054557980691,0.105135441950543
38,0.000400944970497466,0.00557100036263372,0.0942602515867352,0.000525123895771647,0.0608925641152497,0.0574416126521578,1.48941419794856,NA,"ajuste_por_curvatura",0.10505068013601,0.806515220890019,0.317500723197163,0.806515220890019,0.317500723197163,0.10505068013601
39,0.000398027898750538,0.00553910785490352,0.0943104332587713,0.000522395661663014,0.0603280734128066,0.0573905261322883,1.48942542908208,NA,"ajuste_por_curvatura",0.104964451965131,0.806784629864109,0.317943146764729,0.806784629864109,0.317943146764729,0.104964451965131
40,0.000395142522504736,0.00550766216580378,0.0943518740799443,0.000519658247142791,0.0598623607123062,0.0573397763871938,1.48943408130212,NA,"ajuste_por_curvatura",0.104877079360763,0.807054304809479,0.318381939060889,0.807054304809479,0.318381939060889,0.104877079360763
41,0.000392288501212133,0.00547661263833118,0.0943865112734861,0.000516918360528362,0.0594734210511161,0.0572893311732018,1.48944030789192,NA,"ajuste_por_curvatura",0.104788836635709,0.807324119071937,0.318817207000293,0.807324119071937,0.318817207000293,0.104788836635709
42,0.000389465483419444,0.00544591961636214,0.0944158241348489,0.000514180988750971,0.0591444910460719,0.0572391640331552,1.48944425327029,NA,"ajuste_por_curvatura",0.104699957107747,0.80759396025338,0.319249052757199,0.80759396025338,0.319249052757199,0.104699957107747
43,0.000386673111534208,0.00541555181313287,0.0944409438532639,0.000511449824718523,0.0588627762485452,0.057189252422689,1.48944605361814,NA,"ajuste_por_curvatura",0.1046106388707,0.807863728086326,0.319677573069473,0.807863728086326,0.319677573069473,0.1046106388707
44,0.000383911025299774,0.00538548432343059,0.0944627372675187,0.000508727590702564,0.0586184869574531,0.0571395777166419,1.48944583734808,NA,"ajuste_por_curvatura",0.104521049801416,0.808133332695378,0.320102858945852,0.808133332695378,0.320102858945852,0.104521049801416
45,0.000381178864303203,0.0053556971230579,0.0944818705981944,0.000506016282543879,0.0584041082894378,0.0570901250948201,1.48944372537538,NA,"ajuste_por_curvatura",0.104431331887078,0.808402693169791,0.320524995644343,0.808402693169791,0.320524995644343,0.104431331887078
46,0.000378476269761215,0.00532617393600614,0.0944988579556487,0.000503317354225723,0.0582138468481086,0.0570408815696552,1.48943983147696,NA,"ajuste_por_curvatura",0.104341604954811,0.808671736385985,0.320944062827078,0.808671736385985,0.320944062827078,0.104341604954811
47,0.000375802885766706,0.00529690137849951,0.0945140977895398,0.000500631854869051,0.058043216184277,0.0569918374664627,1.48943426292753,NA,"ajuste_por_curvatura",0.104251969879716,0.808940396031306,0.321360134824878,0.808940396031306,0.321360134824878,0.104251969879716
48,0.00037315836014627,0.00526786831137443,0.0945279006916379,0.000497960532594229,0.0578887214073731,0.0569429848162304,1.48942712083325,NA,"ajuste_por_curvatura",0.104162511340718,0.809208611788877,0.321773280962825,0.809208611788877,0.321773280962825,0.104162511340718
49,0.000370542345026483,0.00523906534898436,0.0945405102942882,0.000495303911558104,0.0577476225664258,0.0568943172612037,1.48941850009894,NA,"ajuste_por_curvatura",0.104073300185412,0.809476328653091,0.322183565915518,0.809476328653091,0.322183565915518,0.104073300185412
50,0.000367954497191976,0.00521048448578973,0.0945521190293603,0.000492662349301026,0.0576177564983822,0.0568458303311237,1.48940849073232,NA,"ajuste_por_curvatura",0.103984395458031,0.809743496350552,0.322591050069428,0.809743496350552,0.322591050069428,0.103984395458031
51,0.000365394478294531,0.005182118811453,0.0945628801458422,0.000490036080068944,0.0574974011554245,0.0567975203548971,1.48939717699167,NA,"ajuste_por_curvatura",0.103895846137663,0.810010068846695,0.322995789877924,0.810010068846695,0.322995789877924,0.103895846137663
52,0.000362861954953079,0.00515396229251665,0.0945729166776961,0.000487425246450164,0.0573851744553822,0.0567493850434784,1.4893846387809,NA,"ajuste_por_curvatura",0.103807692627377,0.810276003922769,0.323397838200526,0.810276003922769,0.323397838200526,0.103807692627377
53,0.000360356598780261,0.0051260096043054,0.0945823283375982,0.000484829923456095,0.0572799566010283,0.0567014226979037,1.48937095118076,NA,"ajuste_por_curvatura",0.103719968029672,0.810541262810314,0.32379724462062,0.810541262810314,0.32379724462062,0.103719968029672
54,0.000357878086355471,0.00509825600072693,0.0945911966816364,0.000482250136098094,0.057180831917878,0.0566536323725305,1.48935618493023,NA,"ajuste_por_curvatura",0.103632699238452,0.810805809873511,0.324194055739556,0.810805809873511,0.324194055739556,0.103632699238452
55,0.000355426099163417,0.00507069721278441,0.0945995890719453,0.000479685872637664,0.0570870442571114,0.0566060135603498,1.48934040681825,NA,"ajuste_por_curvatura",0.103545907873735,0.811069612331201,0.32458831544596,0.811069612331201,0.32458831544596,0.103545907873735
56,0.000353000323509244,0.00504332936888146,0.0946075616350204,0.000477137094112161,0.0569979637122736,0.0565585666692589,1.4893236801665,NA,"ajuste_por_curvatura",0.103459611081441,0.811332640012247,0.324980065160768,0.811332640012247,0.324980065160768,0.103459611081441
57,0.000350600450420737,0.00501614893175514,0.0946151616470457,0.000474603742023668,0.0569130598015778,0.0565112919897487,1.48930606443177,NA,"ajuste_por_curvatura",0.103373822217591,0.811594865138855,0.325369344058722,0.811594865138855,0.325369344058722,0.103373822217591
58,0.000348226175540333,0.00498915264810222,0.094622429257316,0.000472085743499003,0.0568318820906646,0.0564641901384708,1.48928761563691,NA,"ajuste_por_curvatura",0.10328855143327,0.811856262133992,0.325756189268356,0.811856262133992,0.325756189268356,0.10328855143327
59,0.000345877199014661,0.00496233750800286,0.0946293988138495,0.000469583015093727,0.0567540452910971,0.0564172624504193,1.48926838718751,NA,"ajuste_por_curvatura",0.103203806174648,0.81211680744906,0.326140636051608,0.81211680744906,0.326140636051608,0.103203806174648
60,0.000343553225384451,0.00493570071192742,0.0946361000281594,0.000467095466283021,0.0566792161790744,0.0563705097266361,1.48924842874065,NA,"ajuste_por_curvatura",0.103119591610194,0.812376479409,0.32652271796484,0.812376479409,0.32652271796484,0.103119591610194
61,0.000341253963473161,0.00490923964361058,0.0946425587084866,0.000464623001184444,0.0566071053511465,0.0563239332735798,1.48922778790442,NA,"ajuste_por_curvatura",0.103035910995347,0.812635258072869,0.326902467003611,0.812635258072869,0.326902467003611,0.103035910995347
62,0.000338979126280791,0.00488295184758078,0.094648797449858,0.000462165520379083,0.0565374594746104,0.0562775344183869,1.48920650923766,NA,"ajuste_por_curvatura",0.102952765983779,0.812893125107343,0.327279913732054,0.812893125107343,0.327279913732054,0.102952765983779
63,0.000336728430880235,0.00485683501033822,0.0946548361460109,0.000459722922091773,0.0564700555367701,0.0562313145236617,1.48918463485566,NA,"ajuste_por_curvatura",0.102870156892766,0.813150063671895,0.327655087398981,0.813150063671895,0.327655087398981,0.102870156892766
64,0.000334501598317813,0.0048308869444543,0.0946606924116946,0.00045729510312466,0.0564046961021998,0.0561852748681174,1.48916220464817,NA,"ajuste_por_curvatura",0.102788082929292,0.813406058314108,0.328028016041988,0.813406058314108,0.328028016041988,0.102788082929292
65,0.000332298353517855,0.00480510557501931,0.0946663818909718,0.000454881959391216,0.0563412058482487,0.0561394168828148,1.48913925636461,NA,"ajuste_por_curvatura",0.102706542382499,0.813661094874,0.328398726580938,0.813661094874,0.328398726580938,0.102706542382499
66,0.000330118425192198,0.00477948892800745,0.0946719185580283,0.000452483386541319,0.0562794281886868,0.0560937418163601,1.48911582542498,NA,"ajuste_por_curvatura",0.102625532787344,0.813915160396249,0.328767244901889,0.813915160396249,0.328767244901889,0.102625532787344
67,0.000327961545753225,0.0047540351202013,0.0946773149130604,0.000450099280183048,0.0562192230718339,0.0560482510113748,1.4890919454973,NA,"ajuste_por_curvatura",0.102545051063576,0.814168243049604,0.329133595932741,0.814168243049604,0.329133595932741,0.102545051063576
68,0.000325827451231679,0.00472874235042268,0.0946825821882107,0.000447729536240768,0.0561604646694075,0.056002945660868,1.48906764833077,NA,"ajuste_por_curvatura",0.102465093633619,0.814420332052585,0.329497803711339,0.814420332052585,0.329497803711339,0.102465093633619
